,ICC1,ICC2,ICC3,ICC1k,ICC2k,ICC3k
shape_Elongation_original,0.9599968139386252,0.9600266666223416,0.9614616628690402,0.9795901780161631,0.979605719626997,0.9803522353454569
shape_Flatness_original,0.8755671695650897,0.8755193052755544,0.8748462691486891,0.9336558922260491,0.9336286785348996,0.933245870389075
shape_LeastAxisLength_original,0.962498709894605,0.9624945855646113,0.9622829249887344,0.9808910498048639,0.9808889080707459,0.980778982209468
shape_MajorAxisLength_original,0.9976282294344985,0.9976282116697319,0.9976132672504692,0.9988127067236265,0.9988126978201386,0.9988052078003987
shape_Maximum2DDiameterColumn_original,0.9963808397057391,0.996380802476933,0.9963603041835439,0.9981871393362028,0.9981871206542475,0.9981768342073177
shape_Maximum2DDiameterRow_original,0.9959896238045924,0.9959895756982698,0.9959656815577205,0.997990783044371,0.9979907588944561,0.9979787636232648
shape_Maximum2DDiameterSlice_original,0.993127415451935,0.9931273182674928,0.9930992316591989,0.9965518589053642,0.9965518099774572,0.9965376694591085
shape_Maximum3DDiameter_original,0.9962504924086109,0.9962504937460313,0.9962512044562357,0.9981217249009341,0.9981217255721587,0.9981220822632965
shape_MeshVolume_original,0.9976681282001266,0.9976681145260491,0.9976564140277109,0.9988327031067096,0.9988326962536997,0.9988268323041779
shape_MinorAxisLength_original,0.9950638653103502,0.995064647592245,0.995380144601283,0.9975258262276823,0.9975262193063713,0.9976847241808953
shape_Sphericity_original,0.9054266318006049,0.9054030415969215,0.9049515827440328,0.95036630294706,0.9503533077580286,0.9501045495765029
shape_SurfaceArea_original,0.9968811155397056,0.9968810829531621,0.9968602522809736,0.9984381221115152,0.9984381057673072,0.9984276577615084
shape_SurfaceVolumeRatio_original,0.8672878766416542,0.8672287489326015,0.866456677820235,0.9289278717981982,0.9288939552032407,0.9284508856987106
shape_VoxelVolume_original,0.997658018439782,0.9976580045811095,0.9976461974412413,0.9988276363929162,0.998827629447323,0.9988217119919565
firstorder_10Percentile_original,0.9963134902261349,0.9963139164388101,0.9965443456835225,0.9981533412503026,0.9981535551443905,0.9982691822879124
firstorder_90Percentile_original,0.9980148090841893,0.998014835532426,0.9980414288799874,0.9990064183174294,0.9990064315678392,0.99901975449973
firstorder_Energy_original,0.9998760626429476,0.9998760629555931,0.9998811075735681,0.9999380274811187,0.9999380276374608,0.9999405502527217
firstorder_Entropy_original,0.9844997907293107,0.9844990561354631,0.9844057492136254,0.9921893621036901,0.9921889890465744,0.9921416016897985
firstorder_InterquartileRange_original,0.9933820487323254,0.9933819027658323,0.9933380843481131,0.9966800386950995,0.99667996522644,0.9966579098125917
firstorder_Kurtosis_original,0.7140648485886713,0.7141779430208761,0.7147433403975573,0.8331830025878179,0.8332599843891219,0.8336446902098439
firstorder_Maximum_original,0.9947262202259984,0.994726154613281,0.9947014038405487,0.9973561385414565,0.9973561055613964,0.9973436644957238
firstorder_MeanAbsoluteDeviation_original,0.9953970229865459,0.9953969810403263,0.9953788395726316,0.9976932024251671,0.9976931813551838,0.9976840686411418
firstorder_Mean_original,0.9982497626577347,0.9982498251954273,0.9983211671796032,0.9991241148253973,0.9991241461490425,0.9991598783779254
firstorder_Median_original,0.9984074851262348,0.9984075320169887,0.9984663306374332,0.9992031080319614,0.9992031315147195,0.9992325768320162
firstorder_Minimum_original,0.9484037187108552,0.9484339478778319,0.9495465862925484,0.9735186908166634,0.9735346162602371,0.9741204369968922
firstorder_Range_original,0.9910423201670726,0.9910425423059149,0.9910916978834022,0.9955010098267646,0.995501121897822,0.9955259207167266
firstorder_RobustMeanAbsoluteDeviation_original,0.9944431132047098,0.9944430193367017,0.9944094238234663,0.9972138153459984,0.9972137681500941,0.9971968763736505
firstorder_RootMeanSquared_original,0.9983294606991426,0.998329511220441,0.9983898988498322,0.9991640320909482,0.9991640573938484,0.9991943007963088
firstorder_Skewness_original,0.9185688127160837,0.9185921305426545,0.9191185098507723,0.9575562853184111,0.9575689547760629,0.9578548746551786
firstorder_TotalEnergy_original,0.9998555623242057,0.9998555626839317,0.9998605430451997,0.9999277759461656,0.9999277761260547,0.9999302666602002
firstorder_Uniformity_original,0.9152335446965217,0.9152140096239537,0.9147923679443875,0.9557409301136118,0.9557302787312558,0.9555003281389268
firstorder_Variance_original,0.9984616454529575,0.998461644223486,0.9984600482607343,0.9992302306373791,0.9992302300216968,0.9992294308106855
glcm_Autocorrelation_original,0.991280822104384,0.991280759156302,0.991266446265241,0.9956213218151714,0.9956212900648964,0.9956140707582657
glcm_JointAverage_original,0.992468696368412,0.9924685230034082,0.9924228333335471,0.9962201144513262,0.9962200271122783,0.9961970087173838
glcm_ClusterProminence_original,0.9980833886044211,0.9980833801485294,0.998074573344494,0.9990407750714961,0.9990407708354353,0.9990363589621767
glcm_ClusterShade_original,0.9923392664695898,0.9923392764444643,0.9923418606579218,0.9961549051111235,0.9961549101369886,0.9961562121976651
glcm_ClusterTendency_original,0.9988297662746426,0.998829761940869,0.9988223639827807,0.9994145405751395,0.9994145384057146,0.9994108350804757
glcm_Contrast_original,0.9986377088167852,0.9986377139744564,0.998645275770296,0.9993183901328364,0.9993183927151886,0.9993221787547159
glcm_Correlation_original,0.9919594580978203,0.9919592522340449,0.9919084601300021,0.9959635012301616,0.9959633974656172,0.9959377953194346
glcm_DifferenceAverage_original,0.9967418038078426,0.996741827480637,0.9967563115730057,0.9983682436126975,0.9983682554877543,0.9983755211348555
glcm_DifferenceEntropy_original,0.9896642435824475,0.9896639535263165,0.9896084100372696,0.9948052760907324,0.9948051295519704,0.9947770677333758
glcm_DifferenceVariance_original,0.9984660359482469,0.9984660357980921,0.9984658403250295,0.9992324292611632,0.9992324291859704,0.9992323312993325
glcm_JointEnergy_original,0.8381269082607007,0.8380869691632267,0.8376736091962352,0.9119358456634155,0.9119122035283875,0.9116674528102063
glcm_JointEntropy_original,0.985248596734062,0.9852479174401049,0.9851571855536844,0.9925694931656389,0.9925691484522914,0.9925231036845197
glcm_Imc1_original,0.9942736327413993,0.9942736188098749,0.994268780950524,0.9971285950109419,0.997128588005119,0.9971261551581104
glcm_Imc2_original,0.9866797633410179,0.9866800162352611,0.986717483313003,0.993295227089553,0.9932953552379411,0.9933143404643284
glcm_Idm_original,0.9823204677911422,0.9823194222545174,0.9822032506884837,0.991081395517972,0.9910808633830697,0.991021733363955
glcm_Idmn_original,0.9804716438023804,0.9804705174829833,0.9803574310993086,0.9901395426393854,0.9901389683185806,0.9900813011872368
glcm_Id_original,0.9832083119379892,0.9832073672176617,0.9830967468348876,0.9915330689363631,0.9915325885432255,0.991476334580201
glcm_Idn_original,0.9751368564176015,0.9751351046003077,0.9749977110445898,0.9874119388225614,0.9874110407223389,0.9873405985153337
glcm_InverseVariance_original,0.9826438618150796,0.9826463405597099,0.9829270971701923,0.991245962767599,0.9912472239323372,0.9913900501666592
glcm_MaximumProbability_original,0.9003857050251303,0.9003690091614185,0.9000672974255064,0.9475820646769428,0.9475728185640399,0.9474057036243414
glcm_SumEntropy_original,0.9840714407566685,0.9840705994091548,0.98396665304658,0.9919717814005443,0.991971353944971,0.9919185400980409
gldm_DependenceEntropy_original,0.9832600188958912,0.9832593744833474,0.9831836783530586,0.9915593613824636,0.9915590337138764,0.9915205425344633
gldm_DependenceNonUniformity_original,0.9997967583883787,0.9997967598904114,0.9998115378660108,0.9998983688663516,0.9998983696175208,0.9999057600526746
gldm_DependenceNonUniformityNormalized_original,0.9974570117749538,0.9974569935387493,0.997442687873803,0.9987268871319607,0.9987268779906269,0.998719706882344
gldm_DependenceVariance_original,0.9840845744369299,0.9840845201001737,0.9840778006322854,0.991978454059809,0.9919784264538172,0.9919750125914213
gldm_GrayLevelNonUniformity_original,0.9992306680683117,0.9992306849334699,0.9992744967694757,0.9996151860093104,0.9996151944483807,0.9996371167482521
gldm_GrayLevelVariance_original,0.9984605597731862,0.9984605585583389,0.9984589826932897,0.9992296869611534,0.9992296863527937,0.9992288972052689
gldm_HighGrayLevelEmphasis_original,0.9914257748367175,0.9914257094828728,0.9914105961651594,0.9956944289505414,0.9956943959916266,0.9956867740628772
gldm_LargeDependenceEmphasis_original,0.9643870581063115,0.9643864719302332,0.9643547260737274,0.9818707103843274,0.981870406572912,0.981853952622132
gldm_LargeDependenceHighGrayLevelEmphasis_original,0.9964420088687539,0.9964419691597662,0.9964197280594906,0.9982178339689104,0.9982178140435852,0.9982066536960195
gldm_LargeDependenceLowGrayLevelEmphasis_original,0.06255896078133683,0.06308364451119029,0.06315433920635498,0.1177515094980424,0.11868049111073736,0.11880558988923419
gldm_LowGrayLevelEmphasis_original,0.2654206208991818,0.26605097136844286,0.26650835874897366,0.4194978594715476,0.42028477112714513,0.4208552701732252
gldm_SmallDependenceEmphasis_original,0.9940526020059784,0.9940525825686506,0.9940460850718831,0.9970174317427541,0.9970174219660305,0.9970141537988064
gldm_SmallDependenceHighGrayLevelEmphasis_original,0.987535310460544,0.9875356602925941,0.9875910954506607,0.9937285695132794,0.9937287466301001,0.9937568121643624
gldm_SmallDependenceLowGrayLevelEmphasis_original,0.9548020190394815,0.9548039131430192,0.9548839454374143,0.9768784866598781,0.9768794780115246,0.9769213642232399
glrlm_GrayLevelNonUniformity_original,0.99951270181033,0.999512711355247,0.9995518686513583,0.9997562915258159,0.9997562963006008,0.9997758841090009
glrlm_GrayLevelNonUniformityNormalized_original,0.915534028336905,0.9155131282289237,0.9150602864887424,0.9559047396634193,0.9558933475704275,0.9556464545212859
glrlm_GrayLevelVariance_original,0.9983964012139297,0.9983964010167099,0.9983961554399073,0.9991975572088219,0.9991975571100538,0.9991974341244969
glrlm_HighGrayLevelRunEmphasis_original,0.9913879125970165,0.9913878417603396,0.9913715331787949,0.9956753340981405,0.9956752983727934,0.9956670733324025
glrlm_LongRunEmphasis_original,0.9759751130020273,0.9759747136188839,0.9759422660248481,0.9878415032457203,0.9878412986686883,0.9878246776797024
glrlm_LongRunHighGrayLevelEmphasis_original,0.9931205495119695,0.9931204180329053,0.9930824587357784,0.9965484022079272,0.9965483360137946,0.9965292247523921
glrlm_LongRunLowGrayLevelEmphasis_original,0.07023864652644361,0.07064604593235788,0.0707080110841712,0.13125791477332555,0.13196900357640926,0.13207711225131136
glrlm_LowGrayLevelRunEmphasis_original,0.33147918128802156,0.3321002079778036,0.33271836969237173,0.4979111741985502,0.49861144978266875,0.4993078466670679
glrlm_RunEntropy_original,0.9918414556686949,0.9918417164188444,0.9919051197412447,0.9959040192139358,0.9959041506592082,0.9959361115253287
glrlm_RunLengthNonUniformity_original,0.9997243805266348,0.9997243829007688,0.9997416060726471,0.9998621712691763,0.9998621724565705,0.9998707863423113
glrlm_RunLengthNonUniformityNormalized_original,0.9740709739730575,0.9740694631758248,0.9739559648920749,0.9868652007102069,0.986864425336655,0.9868061721886744
glrlm_RunPercentage_original,0.9732567862909812,0.9732557885883947,0.9731831759710532,0.9864471700313843,0.9864466575665098,0.986409359072429
glrlm_RunVariance_original,0.9852268387913511,0.9852267084602189,0.9852093251195762,0.9925584518000758,0.9925583856610314,0.992549564072024
glrlm_ShortRunEmphasis_original,0.9571778350403978,0.9571746414620675,0.9570318949977485,0.9781204527289579,0.9781187852986176,0.9780442489915061
glrlm_ShortRunHighGrayLevelEmphasis_original,0.9911095587295591,0.9911095074920115,0.9910980836641535,0.9955349311485835,0.9955349053005192,0.995529142231173
glrlm_ShortRunLowGrayLevelEmphasis_original,0.5535394861572767,0.5539360040265636,0.5549216964310097,0.7126172087540202,0.7129457102367189,0.7137615967475582
glszm_GrayLevelNonUniformity_original,0.9995852204733535,0.999585222615566,0.9995955478405539,0.9997925672172411,0.9997925682887917,0.9997977330166179
glszm_GrayLevelNonUniformityNormalized_original,0.9660956575900197,0.9660922341134314,0.965897171999267,0.9827554970282885,0.9827537257417334,0.9826527915668899
glszm_GrayLevelVariance_original,0.9948048498190744,0.9948050306214834,0.9948742781541879,0.9973956599406719,0.9973957508133523,0.997430553944204
glszm_HighGrayLevelZoneEmphasis_original,0.9906042569117979,0.990604193329586,0.9905907864169825,0.9952799542874591,0.995279922195533,0.9952731552626375
glszm_LargeAreaEmphasis_original,0.9970650473109357,0.9970650878014489,0.9970925995166519,0.9985303670038108,0.9985303873086169,0.9985441834374371
glszm_LargeAreaHighGrayLevelEmphasis_original,0.9983056182557409,0.9983056110715894,0.9982971455434669,0.9991520907869248,0.999152087188755,0.9991478472256587
glszm_LargeAreaLowGrayLevelEmphasis_original,0.4667896729806897,0.4670442362121738,0.4674906113654195,0.6364779921474604,0.6367145920808167,0.6371292705313394
glszm_LowGrayLevelZoneEmphasis_original,0.8310452988986645,0.8311948385714794,0.8326688078695266,0.9077277327857709,0.9078169303053486,0.9086953456009351
glszm_SizeZoneNonUniformity_original,0.9996892741832498,0.9996892757717722,0.9996994972908879,0.999844612950241,0.9998446137447491,0.999849726066582
glszm_SizeZoneNonUniformityNormalized_original,0.9637756247147778,0.9637718922093854,0.963573321904621,0.98155370968591,0.9815517739436348,0.9814487813166834
glszm_SmallAreaEmphasis_original,0.9469483584456043,0.9469454434874925,0.9468413938135982,0.9727513874087802,0.9727498494166981,0.9726949476442601
glszm_SmallAreaHighGrayLevelEmphasis_original,0.9891094280653225,0.9891095147793291,0.989125266204565,0.9945249005504588,0.9945249443835278,0.9945329065091084
glszm_SmallAreaLowGrayLevelEmphasis_original,0.9258192344852297,0.9258390250572063,0.9263332951182927,0.961480930200285,0.9614916023728458,0.9617580690380043
glszm_ZoneEntropy_original,0.9888823398364244,0.9888823891329466,0.9888911587650553,0.9944100965950102,0.9944101215196036,0.9944145554742964
glszm_ZonePercentage_original,0.994753408235382,0.9947534209303963,0.9947582349012891,0.9973698043362366,0.997369810717178,0.9973722303750909
glszm_ZoneVariance_original,0.9973382000213598,0.9973382342135704,0.997363857532583,0.9986673263553405,0.9986673434970429,0.9986801891615915
ngtdm_Busyness_original,0.7912467918657784,0.7913526886987999,0.7921563827156457,0.8834592703349479,0.8835252752752129,0.8840259592918951
ngtdm_Coarseness_original,0.9856532027848615,0.9856595476800831,0.9865321386784689,0.992774771951609,0.9927779903978649,0.9932204160912843
ngtdm_Complexity_original,0.9960518023264325,0.9960519917011287,0.9961475518303126,0.9980219963885878,0.9980220914508813,0.9980700584151933
ngtdm_Contrast_original,0.991951351982866,0.9919511491672542,0.9919011598920818,0.9959594153696966,0.9959593131407312,0.995934115471695
ngtdm_Strength_original,0.9885067579301647,0.9885063350917652,0.9884336057989537,0.9942201644404777,0.9942199505702333,0.9941831629845147
firstorder_10Percentile_log-sigma-1-0-mm-3D,0.9956733829991082,0.9956733302435429,0.9956490498283542,0.9978320014498616,0.9978319749575802,0.9978197819040276
firstorder_90Percentile_log-sigma-1-0-mm-3D,0.9952634247235651,0.9952634046395381,0.9952549644791328,0.9976260902606927,0.9976260801709449,0.9976218400127596
firstorder_Energy_log-sigma-1-0-mm-3D,0.9997834984021859,0.9997834993527004,0.9997922781996881,0.9998917374815889,0.9998917379569491,0.999896128311637
firstorder_Entropy_log-sigma-1-0-mm-3D,0.990496240081647,0.9904959399164147,0.9904333765378953,0.9952254318661947,0.9952252803469751,0.9951936982293049
firstorder_InterquartileRange_log-sigma-1-0-mm-3D,0.9968565838394622,0.9968565765788681,0.9968519715649369,0.9984258177647922,0.9984258141230566,0.9984235043559108
firstorder_Kurtosis_log-sigma-1-0-mm-3D,0.9819429667901536,0.9819422783533698,0.9818674096156401,0.9908892266263895,0.990888876107112,0.990850755052339
firstorder_Maximum_log-sigma-1-0-mm-3D,0.9876239653794442,0.9876236320591999,0.9875704361480242,0.9937734527072916,0.9937732839652453,0.9937463530218005
firstorder_MeanAbsoluteDeviation_log-sigma-1-0-mm-3D,0.9959120401914425,0.9959120045888172,0.995894657811454,0.9979518336849327,0.9979518158106249,0.9979431067804713
firstorder_Mean_log-sigma-1-0-mm-3D,0.9837987770878145,0.9837981558352714,0.9837227121184846,0.9918332327354448,0.9918329170147319,0.9917945750270045
firstorder_Median_log-sigma-1-0-mm-3D,0.9876326621649508,0.987632158225181,0.9875516774343029,0.993777855400314,0.9937776002850233,0.9937368558981237
firstorder_Minimum_log-sigma-1-0-mm-3D,0.9815688464992381,0.9815677830682901,0.9814545281795718,0.990698706465171,0.990698164812122,0.9906404756926386
firstorder_Range_log-sigma-1-0-mm-3D,0.9871859985330126,0.9871854507775427,0.9871010602760244,0.9935516849069754,0.9935514074856762,0.9935086644651159
firstorder_RobustMeanAbsoluteDeviation_log-sigma-1-0-mm-3D,0.9966921629577354,0.9966921556883501,0.9966877749965468,0.9983433415006925,0.9983433378539471,0.9983411402398861
firstorder_RootMeanSquared_log-sigma-1-0-mm-3D,0.9954228569267648,0.9954227967449109,0.9953966211095984,0.9977061788896793,0.9977061486605465,0.9976930005585347
firstorder_Skewness_log-sigma-1-0-mm-3D,0.9572202136650644,0.9572182177878177,0.9571289087016949,0.9781425789309488,0.9781415368897715,0.9780949067239804
firstorder_TotalEnergy_log-sigma-1-0-mm-3D,0.9993985975408085,0.9993986027201401,0.9994158168359377,0.9996992083219768,0.9996992109132008,0.9997078230755487
firstorder_Uniformity_log-sigma-1-0-mm-3D,0.9851482318284323,0.9851475369232183,0.9850553566393387,0.9925185596050485,0.9925182069339785,0.9924714223657912
firstorder_Variance_log-sigma-1-0-mm-3D,0.997737302510587,0.9977373127867347,0.9977463754114443,0.9988673698556014,0.9988673750053209,0.9988719165674413
glcm_Autocorrelation_log-sigma-1-0-mm-3D,0.988473439620711,0.9884729992739647,0.9883974801945242,0.9942033118725048,0.9942030891391314,0.9941648891023838
glcm_JointAverage_log-sigma-1-0-mm-3D,0.9814715721590548,0.9814704794755748,0.9813547319212895,0.9906491578777705,0.9906486012704416,0.990589636586362
glcm_ClusterProminence_log-sigma-1-0-mm-3D,0.9987477429136552,0.9987477454324711,0.9987517632525129,0.9993734791742557,0.9993734804352422,0.9993754918592512
glcm_ClusterShade_log-sigma-1-0-mm-3D,0.9896654069974516,0.9896651894037947,0.9896235165870417,0.994805863857208,0.9948057539272211,0.9947847000568439
glcm_ClusterTendency_log-sigma-1-0-mm-3D,0.9977773238787038,0.9977773335161575,0.9977859862536155,0.9988874254929568,0.998887430322412,0.9988917663044897
glcm_Contrast_log-sigma-1-0-mm-3D,0.9984982996386457,0.9984983026595572,0.9985023199552284,0.9992485856196996,0.9992485871324261,0.9992505987959999
glcm_Correlation_log-sigma-1-0-mm-3D,0.9926198083458078,0.9926196285938077,0.9925712784476863,0.996296236932263,0.9962961463892631,0.996271791311726
glcm_DifferenceAverage_log-sigma-1-0-mm-3D,0.9963049457585145,0.9963049124029875,0.9962869252918688,0.9981490532048541,0.9981490364652938,0.9981400095041005
glcm_DifferenceEntropy_log-sigma-1-0-mm-3D,0.9916468433210804,0.9916466143649842,0.9915922562101799,0.9958059046929271,0.9958057892525882,0.9957783809594544
glcm_DifferenceVariance_log-sigma-1-0-mm-3D,0.9979909431371531,0.9979909384126145,0.9979862446437069,0.9989944614765408,0.9989944591095183,0.9989921074973905
glcm_JointEnergy_log-sigma-1-0-mm-3D,0.9811693787355656,0.9811684894582816,0.981075826721923,0.9904951987111509,0.9904947455797324,0.9904475270341414
glcm_JointEntropy_log-sigma-1-0-mm-3D,0.9909521952799816,0.9909519221227558,0.9908920911818453,0.995455538941885,0.9954554011190803,0.9954252122159227
glcm_Imc1_log-sigma-1-0-mm-3D,0.9624223902144786,0.9624200752338788,0.9623015094529088,0.9808514161003766,0.9808502138556433,0.9807886349954439
glcm_Imc2_log-sigma-1-0-mm-3D,0.9899192154465063,0.9899188884252392,0.9898546665334851,0.9949340734662779,0.9949339082947554,0.9949014701238513
glcm_Idm_log-sigma-1-0-mm-3D,0.9916676276603784,0.9916673949017343,0.9916119950097959,0.9958163841075182,0.9958162667523726,0.9957883337662049
